employee_id,week_number,burnout_label,tasks_planned,tasks_completed,completion_rate,rework_count,focus_sessions,avg_focus_duration,context_switches,idle_time_mins,work_hours_per_day,after_hours_logins,breaks_taken,weekend_work_days,error_rate,submission_delays,revision_requests,mental_fatigue_score
E067,7,Medium,17,13,0.776,2,2,32.2,12,59.5,11.5,3,2,1,0.18,2,2,4.4
E067,8,Medium,10,8,0.81,1,4,58.3,7,73.7,10.8,2,1,0,0.247,2,2,4.1
E067,9,Medium,11,7,0.688,1,2,47.1,7,80.3,12.0,4,2,1,0.238,2,2,5.5
E067,10,Medium,8,6,0.768,1,2,35.7,12,90.1,10.0,3,2,0,0.177,3,2,5.6
E067,11,Medium,12,9,0.794,2,3,30.2,11,86.6,9.7,4,2,1,0.25,3,3,5.3
E067,12,High,13,7,0.584,1,1,15.0,14,104.2,11.7,6,0,1,0.266,5,6,9.3
E067,13,High,10,5,0.537,2,1,18.5,18,167.4,10.0,7,0,2,0.449,4,5,7.3
E067,14,High,13,4,0.311,1,1,20.6,16,143.5,12.7,6,0,2,0.469,6,8,7.6
E067,15,High,12,5,0.461,1,1,17.0,19,168.2,12.2,7,0,1,0.395,6,7,9.7
E067,16,High,12,3,0.308,1,2,26.6,21,122.0,11.1,5,0,2,0.335,5,7,8.8
E068,1,Low,10,9,0.99,0,5,92.0,2,3.6,8.1,1,5,0,0.028,0,0,1.6
E068,2,Low,11,10,0.965,0,5,75.7,4,27.8,8.8,0,4,0,0.023,1,1,1.1
E068,3,Low,16,15,0.956,0,5,114.3,3,22.2,8.5,0,3,0,0.021,0,0,1.3
E068,4,Low,12,10,0.912,0,5,86.0,5,1.6,8.4,0,4,0,0.023,1,0,1.3
E068,5,Low,8,7,0.97,0,6,77.8,5,38.1,8.9,1,5,0,0.056,0,0,1.7
E068,6,Low,13,12,0.966,0,4,94.7,2,27.4,7.0,1,4,0,0.058,0,0,2.5
E068,7,Medium,17,13,0.808,1,3,50.7,9,83.8,9.5,3,2,1,0.124,3,4,5.5
E068,8,Medium,17,13,0.812,2,3,51.6,8,61.8,11.9,4,2,1,0.226,2,3,5.4
E068,9,Medium,9,5,0.651,1,4,47.9,13,41.1,9.4,4,1,0,0.213,3,3,5.5
E068,10,Medium,17,11,0.653,1,4,41.2,12,96.2,9.3,3,2,0,0.152,3,3,5.2
E068,11,Medium,17,13,0.802,2,3,34.1,9,67.0,11.2,2,2,1,0.23,3,3,4.6
E068,12,High,13,6,0.506,2,1,24.5,14,138.5,10.2,6,0,1,0.352,6,5,7.5
E068,13,High,12,6,0.516,2,1,25.3,16,121.5,11.8,5,0,2,0.356,4,6,7.2
E068,14,High,15,7,0.514,1,1,21.6,20,167.6,11.2,6,1,2,0.268,4,5,8.2
E068,15,High,15,7,0.532,3,1,17.5,15,123.3,11.1,5,1,1,0.485,5,6,7.2
E068,16,High,9,3,0.334,1,2,23.7,18,138.0,10.8,5,0,1,0.366,4,5,8.5
E069,1,Low,14,12,0.9,0,5,107.1,4,4.7,7.6,0,5,0,0.058,1,1,2.4
E069,2,Low,11,10,0.912,0,6,83.6,3,7.0,8.2,0,3,0,0.044,1,1,1.2
E069,3,Low,14,12,0.885,0,5,93.7,2,9.5,7.2,0,3,0,0.037,0,0,2.4
E069,4,Low,8,7,0.947,0,5,111.5,3,33.2,7.3,0,5,0,0.052,1,1,1.8
E069,5,Low,11,10,0.959,0,5,94.5,2,24.1,7.8,1,3,0,0.055,0,1,1.8
E069,6,Low,10,8,0.887,0,5,105.7,2,28.9,8.4,0,4,0,0.068,0,1,1.7
E069,7,Medium,8,5,0.726,0,3,43.8,10,58.5,11.7,4,2,0,0.182,3,3,5.8
E069,8,Medium,11,8,0.743,1,4,40.1,8,40.2,11.8,4,1,0,0.211,3,4,4.8
E069,9,Medium,15,12,0.802,2,2,55.6,9,82.5,10.5,4,2,1,0.186,3,3,4.2
E069,10,Medium,15,11,0.76,1,2,36.0,7,45.0,11.7,3,1,1,0.134,3,3,5.1
E069,11,Medium,17,13,0.785,2,3,43.6,12,88.6,10.4,2,2,1,0.192,2,4,4.2
E069,12,High,12,7,0.624,2,2,24.2,14,165.0,12.7,7,0,1,0.306,6,5,8.5
E069,13,High,17,7,0.441,2,1,12.5,20,134.6,13.2,5,1,1,0.398,6,7,9.7
E069,14,High,17,8,0.477,3,1,11.7,20,102.9,13.6,6,0,1,0.479,5,6,8.5
E069,15,High,15,5,0.385,2,1,17.1,18,151.2,12.7,6,0,1,0.446,4,5,9.7
E069,16,High,9,4,0.463,1,1,27.5,17,121.3,10.6,6,0,2,0.414,6,8,8.0
E070,1,Low,16,15,0.955,1,6,98.2,4,6.7,7.1,0,5,0,0.074,1,1,1.4
E070,2,Low,15,13,0.904,0,5,107.1,5,12.3,7.8,1,5,0,0.038,0,0,1.1
E070,3,Low,13,11,0.857,0,6,94.4,3,30.4,8.0,1,4,0,0.037,1,0,1.3
E070,4,Low,15,13,0.898,1,4,111.4,2,24.9,8.0,0,3,0,0.079,1,1,1.9
E070,5,Low,11,9,0.854,0,6,81.1,5,27.1,7.6,0,4,0,0.043,0,0,2.9
E070,6,Low,17,15,0.914,1,4,117.0,3,18.2,8.6,1,5,0,0.08,0,1,2.6
E070,7,Medium,14,9,0.708,2,2,50.6,10,41.7,11.7,4,1,0,0.236,3,3,4.4
E070,8,Medium,17,11,0.672,1,4,46.0,6,44.8,11.7,4,1,1,0.141,2,4,4.9
E070,9,Medium,10,7,0.794,1,2,39.9,9,84.0,9.5,2,2,1,0.239,2,4,4.7
E070,10,Medium,11,9,0.826,1,4,59.1,10,47.9,10.5,3,2,0,0.199,3,3,4.8
E070,11,Medium,9,7,0.839,1,4,37.7,7,91.4,9.4,3,2,1,0.158,2,2,5.3
E070,12,High,17,9,0.536,2,1,25.4,17,109.7,13.5,7,1,2,0.255,4,7,7.6
E070,13,High,15,5,0.39,2,1,24.2,17,132.6,12.8,6,0,1,0.427,5,8,8.9
E070,14,High,14,8,0.616,2,1,16.4,16,147.3,11.2,5,1,1,0.291,6,6,7.2
E070,15,High,9,3,0.339,1,2,10.7,21,158.9,10.9,7,0,1,0.467,5,7,7.3
E070,16,High,8,3,0.473,1,1,11.5,16,145.2,11.0,7,0,2,0.416,5,8,9.7
E071,1,Low,14,12,0.927,0,6,117.9,3,8.8,9.0,1,4,0,0.028,1,0,2.7
E071,2,Low,16,14,0.894,0,4,118.5,5,29.1,8.3,1,3,0,0.064,1,1,1.5
E071,3,Low,8,7,0.973,0,4,100.2,4,7.3,7.9,1,5,0,0.024,1,1,3.0
E071,4,Low,11,9,0.877,0,5,76.7,3,39.7,9.0,0,3,0,0.064,0,1,1.1
E071,5,Low,11,10,0.995,0,6,116.5,4,17.4,8.1,0,4,0,0.033,0,0,2.5
E071,6,Low,14,12,0.864,0,5,95.2,5,31.6,8.6,0,5,0,0.04,0,1,1.3
E071,7,Medium,16,11,0.688,2,3,54.0,7,99.9,11.5,3,2,0,0.188,2,3,4.2
E071,8,Medium,15,10,0.669,2,3,47.8,11,65.6,10.6,4,2,0,0.235,2,3,4.6
E071,9,Medium,16,11,0.705,2,4,56.4,7,94.1,11.4,3,2,0,0.219,3,2,5.8
E071,10,Medium,17,13,0.784,2,2,47.5,13,47.8,9.2,4,1,1,0.205,3,4,4.9
E071,11,Medium,16,12,0.769,1,2,37.2,8,88.2,10.3,2,2,0,0.118,2,2,4.9
E071,12,High,12,4,0.338,1,1,29.2,14,144.8,11.6,5,1,1,0.361,4,7,9.4
E071,13,High,10,4,0.401,1,1,19.6,16,155.3,10.5,7,1,1,0.42,5,7,9.9
E071,14,High,12,6,0.565,2,2,14.6,21,100.9,13.7,5,0,2,0.471,5,6,7.4
E071,15,High,15,9,0.639,2,2,14.9,19,165.8,10.9,5,1,2,0.276,4,6,8.4
E071,16,High,17,10,0.591,3,1,14.8,16,159.5,13.3,7,0,2,0.345,4,8,8.6
E072,1,Low,15,13,0.923,0,5,76.7,4,9.6,8.7,1,5,0,0.03,0,0,1.7
E072,2,Low,9,8,0.958,0,5,101.0,4,2.0,8.4,1,5,0,0.071,0,1,2.9
E072,3,Low,8,6,0.857,0,4,110.8,4,23.6,8.8,0,5,0,0.045,1,0,1.9
E072,4,Low,16,13,0.864,0,5,112.4,2,24.9,7.3,1,4,0,0.047,0,1,1.9
E072,5,Low,11,10,0.95,0,6,60.2,5,22.9,7.8,0,5,0,0.037,0,0,2.5
E072,6,Low,16,13,0.855,0,6,69.3,5,28.3,7.8,0,4,0,0.072,0,1,2.9
E072,7,Medium,8,6,0.753,1,4,50.4,6,86.4,10.6,2,1,0,0.236,3,2,5.6
E072,8,Medium,9,6,0.713,0,4,36.7,13,52.6,10.9,4,1,0,0.126,3,3,4.8
E072,9,Medium,15,11,0.778,1,2,59.2,8,70.6,11.0,3,2,0,0.167,2,3,5.0
E072,10,Medium,14,11,0.794,1,4,36.5,11,72.6,9.7,4,2,1,0.131,2,3,5.3
E072,11,Medium,17,13,0.81,1,4,30.7,11,45.7,10.2,4,1,1,0.124,2,3,5.0
E072,12,High,16,8,0.547,3,2,20.2,16,132.3,10.9,7,1,2,0.488,4,7,8.7
E072,13,High,10,3,0.364,1,1,18.6,17,132.1,12.2,7,0,2,0.366,6,6,7.4
E072,14,High,9,4,0.462,1,1,27.5,21,153.0,11.8,5,1,2,0.395,6,5,7.2
E072,15,High,14,5,0.369,1,1,15.8,16,105.6,11.8,5,1,1,0.318,5,7,7.4
E072,16,High,9,4,0.552,1,1,13.7,14,127.2,13.6,6,0,2,0.352,5,5,7.3
E073,1,Low,16,14,0.895,0,5,105.5,2,17.5,8.9,1,4,0,0.063,0,1,2.6
E073,2,Low,14,12,0.885,0,5,88.4,4,17.0,8.7,1,4,0,0.038,0,1,1.3
E073,3,Low,15,13,0.899,0,6,73.6,4,39.6,8.3,1,4,0,0.057,1,0,1.5
E073,4,Low,17,16,0.982,0,5,80.9,3,1.4,8.6,1,5,0,0.026,1,1,1.9
E073,5,Low,14,12,0.876,0,4,87.2,2,1.1,7.0,0,3,0,0.035,0,1,2.0
E073,6,Low,14,12,0.861,0,5,95.8,2,13.0,8.0,0,4,0,0.07,1,1,1.8
E073,7,Medium,16,12,0.754,1,3,40.3,10,62.6,9.0,2,2,1,0.116,2,4,4.1
E073,8,Medium,8,6,0.776,1,2,42.7,7,76.3,10.5,4,2,0,0.234,2,2,4.8
E073,9,Medium,11,8,0.806,1,2,51.1,6,89.2,9.2,2,1,0,0.135,2,3,5.2
E073,10,Medium,16,11,0.735,2,2,34.8,13,95.4,11.9,2,1,0,0.199,2,2,4.0
E073,11,Medium,17,12,0.76,2,4,37.0,12,55.9,10.9,4,1,1,0.195,2,3,5.0
E073,12,High,16,5,0.335,1,1,16.6,20,105.9,10.8,6,1,1,0.345,4,8,8.7
E073,13,High,14,7,0.509,2,1,13.5,18,117.0,11.9,6,1,2,0.382,5,8,7.1
E073,14,High,10,3,0.318,1,2,23.5,14,107.2,10.5,6,0,1,0.404,6,8,9.3
E073,15,High,8,4,0.565,1,1,17.5,19,163.8,12.4,6,1,2,0.489,6,8,10.0
E073,16,High,17,7,0.44,3,2,18.7,17,162.1,11.5,5,1,2,0.448,4,8,8.7
E074,1,Low,10,8,0.862,0,4,117.6,4,13.2,7.8,0,5,0,0.056,0,1,1.8
E074,2,Low,8,7,0.882,0,6,72.8,3,39.4,7.4,1,4,0,0.067,1,1,1.8
E074,3,Low,15,13,0.914,0,5,97.5,5,18.8,7.5,1,5,0,0.049,1,0,1.2
E074,4,Low,12,10,0.881,0,6,95.4,4,11.6,7.9,1,4,0,0.073,1,0,1.8
E074,5,Low,14,13,0.958,0,5,100.8,3,34.3,7.8,1,5,0,0.021,0,0,1.9
E074,6,Low,14,13,0.996,0,4,118.0,2,5.6,8.2,1,4,0,0.055,0,1,2.3
E074,7,Medium,16,10,0.67,1,4,56.5,9,50.7,11.1,2,1,1,0.175,2,4,4.3
E074,8,Medium,8,5,0.716,1,4,40.2,6,91.9,9.2,2,2,0,0.218,2,2,5.8
E074,9,Medium,16,11,0.693,1,2,39.8,12,69.8,10.2,3,2,1,0.122,3,3,5.5
E074,10,Medium,10,6,0.698,1,4,32.3,9,49.2,11.5,2,1,0,0.215,2,2,5.7
E074,11,Medium,16,11,0.72,2,2,35.0,6,85.1,9.2,4,2,0,0.194,2,4,5.5
E074,12,High,14,6,0.47,2,2,21.0,21,116.5,13.0,5,1,1,0.485,4,6,9.6
E074,13,High,10,4,0.43,1,2,22.0,14,100.3,11.0,5,0,1,0.409,6,6,8.6
E074,14,High,9,2,0.315,0,1,23.7,20,178.3,12.6,7,1,2,0.348,5,5,7.3
E074,15,High,8,3,0.495,0,1,23.8,18,178.2,11.7,5,1,1,0.316,5,5,8.3
E074,16,High,15,7,0.476,2,2,22.9,21,115.1,10.3,5,1,1,0.313,6,7,8.1
E075,1,Low,12,10,0.877,0,5,75.9,5,24.6,8.8,0,5,0,0.027,1,1,2.0
E075,2,Low,9,8,0.954,0,5,87.7,5,31.3,7.0,0,4,0,0.038,1,1,1.5
E075,3,Low,14,13,0.981,0,4,70.3,2,31.9,8.3,0,4,0,0.046,1,1,1.7
E075,4,Low,13,12,0.933,0,6,102.3,4,8.1,8.7,0,5,0,0.053,0,0,1.9
E075,5,Low,16,14,0.891,0,6,107.7,4,34.1,7.4,1,5,0,0.033,0,1,1.1
E075,6,Low,14,13,0.937,0,5,108.3,5,28.0,7.2,1,5,0,0.075,0,1,2.3
E075,7,Medium,12,8,0.708,1,2,49.6,11,96.2,9.7,4,1,1,0.13,2,3,4.6
E075,8,Medium,10,6,0.68,1,2,40.8,8,66.0,10.4,3,1,0,0.195,2,3,4.7
E075,9,Medium,11,9,0.82,1,4,57.5,9,40.8,9.0,4,2,0,0.15,2,2,4.7
E075,10,Medium,12,9,0.76,1,2,46.1,10,55.3,9.3,4,1,0,0.193,3,3,4.5
E075,11,Medium,17,13,0.802,1,2,50.4,13,41.2,11.2,2,1,0,0.117,3,4,4.6
E075,12,High,17,9,0.532,3,1,25.7,16,146.9,13.1,5,0,1,0.418,6,8,9.0
E075,13,High,15,5,0.397,1,1,21.6,19,152.8,12.2,7,1,1,0.29,6,5,7.3
E075,14,High,15,6,0.432,1,1,13.2,21,173.2,13.0,6,0,1,0.316,5,8,8.6
E075,15,High,15,6,0.466,2,1,17.8,15,150.0,12.0,7,1,2,0.36,6,8,8.7
E075,16,High,10,4,0.459,1,1,19.4,17,110.1,11.5,7,0,1,0.474,5,6,9.7
E076,1,Low,17,14,0.855,0,5,76.7,3,39.5,8.0,0,3,0,0.029,0,1,2.5
E076,2,Low,11,10,0.935,0,6,85.2,5,9.6,7.7,0,3,0,0.055,1,0,2.0
E076,3,Low,8,7,0.931,0,4,72.9,4,33.7,7.6,0,3,0,0.054,1,1,1.5
E076,4,Low,9,7,0.886,0,4,69.9,3,9.8,8.7,1,3,0,0.023,0,0,2.9
E076,5,Low,13,11,0.885,0,6,115.5,4,21.6,8.6,0,5,0,0.056,1,0,2.3
E076,6,Low,9,8,0.902,0,4,111.7,2,12.9,7.2,0,4,0,0.026,1,0,1.1
E076,7,Medium,8,6,0.793,0,3,34.5,13,84.7,9.7,2,1,1,0.166,2,2,4.5
E076,8,Medium,16,13,0.825,2,4,35.2,11,52.8,11.1,3,2,1,0.177,2,2,5.4
E076,9,Medium,9,6,0.698,0,2,55.1,7,57.0,11.2,4,2,1,0.107,3,3,5.6
E076,10,Medium,10,7,0.741,1,4,43.7,11,64.4,9.9,4,2,0,0.183,3,3,4.2
E076,11,Medium,17,11,0.661,2,4,32.5,9,73.6,9.3,2,1,0,0.239,2,3,5.7
E076,12,High,12,4,0.404,1,1,17.8,20,150.3,10.7,7,1,2,0.393,6,8,9.9
E076,13,High,8,4,0.554,1,2,10.6,19,139.0,10.7,5,1,2,0.379,5,7,7.5
E076,14,High,8,2,0.338,0,1,12.7,17,164.2,12.9,5,0,2,0.417,4,8,8.5
E076,15,High,14,4,0.351,1,1,16.0,18,149.1,13.0,7,1,2,0.484,4,7,8.1
E076,16,High,17,8,0.499,3,1,13.6,19,127.4,10.8,6,1,2,0.481,6,7,8.4
E077,1,Low,9,7,0.868,0,4,68.2,5,0.7,7.8,0,5,0,0.062,0,0,2.4
E077,2,Low,10,8,0.894,0,4,69.7,3,38.2,7.8,0,4,0,0.069,0,0,2.3
E077,3,Low,13,11,0.887,0,4,63.5,2,29.8,8.5,1,5,0,0.056,0,1,1.2
E077,4,Low,17,16,0.963,1,4,95.5,4,15.9,8.0,0,5,0,0.068,0,1,1.9
E077,5,Low,17,14,0.872,0,6,72.8,3,24.4,8.9,1,4,0,0.066,1,1,1.8
E077,6,Low,17,15,0.903,0,4,64.7,2,16.7,7.6,0,5,0,0.061,0,0,1.9
E077,7,Medium,14,9,0.696,2,4,43.7,12,87.2,10.6,2,1,0,0.233,3,3,4.5
E077,8,Medium,12,9,0.817,1,4,40.4,11,52.5,11.4,4,2,0,0.198,3,3,5.9
E077,9,Medium,8,6,0.798,1,4,45.6,9,64.0,11.2,2,1,0,0.2,3,4,5.8
E077,10,Medium,16,10,0.683,2,4,43.1,6,94.4,10.9,3,2,1,0.213,3,3,5.1
E077,11,Medium,9,6,0.672,1,3,38.0,6,58.7,11.9,4,1,0,0.184,3,4,5.4
E077,12,High,16,7,0.445,1,1,27.5,20,126.7,11.4,7,0,2,0.26,4,8,7.9
E077,13,High,10,4,0.495,1,1,21.6,21,171.2,12.2,5,1,2,0.279,5,6,8.5
E077,14,High,11,5,0.481,1,2,20.1,20,151.6,12.8,5,1,2,0.357,5,7,7.0
E077,15,High,16,9,0.572,3,1,27.6,20,142.7,11.4,6,1,1,0.405,5,8,7.9
E077,16,High,13,6,0.529,2,1,23.6,17,121.2,11.2,5,1,2,0.394,6,5,8.3
E078,1,Low,12,10,0.868,0,4,85.2,3,4.8,8.5,0,4,0,0.08,1,0,1.1
E078,2,Low,12,10,0.88,0,5,68.2,4,17.0,8.5,0,5,0,0.034,0,0,2.9
E078,3,Low,15,14,0.997,0,5,69.7,2,1.4,7.3,1,5,0,0.031,1,0,1.2
E078,4,Low,10,9,0.978,0,6,114.5,5,36.0,7.2,1,5,0,0.075,0,1,1.1
E078,5,Low,17,16,0.988,1,4,116.4,5,1.4,9.0,1,3,0,0.078,1,0,2.9
E078,6,Low,12,10,0.879,0,5,101.3,5,32.8,8.2,1,3,0,0.054,0,0,2.5
E078,7,Medium,9,6,0.711,1,3,55.4,13,56.6,9.7,2,2,0,0.23,2,4,5.4
E078,8,Medium,14,9,0.696,1,4,31.2,13,93.1,9.3,4,2,0,0.154,3,4,4.2
E078,9,Medium,8,6,0.778,1,2,43.3,13,67.4,10.6,4,2,0,0.243,3,2,5.8
E078,10,Medium,14,9,0.684,1,3,34.5,13,71.1,11.8,4,2,0,0.149,3,3,4.7
E078,11,Medium,15,10,0.697,1,2,38.3,13,49.9,9.5,2,2,0,0.19,2,3,5.1
E078,12,High,11,5,0.529,2,1,20.6,14,114.5,12.2,5,0,1,0.454,5,7,9.5
E078,13,High,8,3,0.421,1,2,13.4,17,170.6,11.2,5,0,2,0.336,4,8,9.1
E078,14,High,9,3,0.393,0,2,17.1,18,169.0,13.2,5,1,2,0.291,4,7,8.1
E078,15,High,17,6,0.402,2,2,25.3,14,157.0,12.5,7,1,1,0.451,4,5,7.1
E078,16,High,9,2,0.331,0,2,19.6,15,141.8,11.3,6,1,1,0.302,6,7,7.1
E079,1,Low,15,14,0.987,1,6,66.3,4,6.8,8.7,1,5,0,0.075,0,1,1.8
E079,2,Low,8,7,0.942,0,5,75.8,2,39.8,8.9,0,5,0,0.073,0,1,2.9
E079,3,Low,12,10,0.901,0,5,101.8,5,29.1,8.9,0,5,0,0.06,1,0,2.6
E079,4,Low,14,12,0.915,0,5,74.5,3,18.8,8.1,1,5,0,0.028,1,1,2.2
E079,5,Low,10,8,0.881,0,4,79.1,2,21.5,8.8,1,4,0,0.062,1,0,1.9
E079,6,Low,16,15,0.959,1,4,73.2,5,15.5,8.3,0,3,0,0.078,1,1,1.7
E079,7,Medium,13,8,0.671,1,3,57.9,10,90.9,9.7,4,2,1,0.248,3,4,4.6
E079,8,Medium,13,8,0.664,1,2,46.8,6,59.0,11.9,2,1,0,0.128,2,2,5.0
E079,9,Medium,16,11,0.708,2,4,45.1,12,72.5,9.7,4,1,1,0.228,3,4,4.3
E079,10,Medium,17,13,0.77,2,3,31.0,7,52.6,9.6,3,2,0,0.154,3,2,6.0
E079,11,Medium,9,7,0.815,0,2,43.2,8,56.7,10.7,3,2,1,0.141,3,2,4.9
E079,12,High,8,4,0.547,1,1,23.5,21,151.7,11.1,6,1,1,0.484,4,7,7.0
E079,13,High,9,3,0.436,1,1,23.5,19,150.6,10.5,6,0,1,0.432,6,8,8.3
E079,14,High,13,4,0.372,1,2,26.7,20,127.7,10.1,5,1,2,0.331,5,5,7.9
E079,15,High,17,10,0.626,2,1,13.7,15,176.7,13.4,6,1,2,0.293,6,6,9.6
E079,16,High,15,7,0.504,2,2,18.4,18,114.0,11.4,5,1,2,0.309,5,5,9.9
E080,1,Low,14,13,0.935,0,4,74.1,3,37.8,8.6,0,4,0,0.024,0,0,2.8
E080,2,Low,9,8,0.959,0,5,65.6,2,25.9,8.4,0,3,0,0.034,1,1,2.4
E080,3,Low,14,12,0.92,0,5,90.8,2,27.2,8.5,0,3,0,0.05,1,0,1.4
E080,4,Low,16,14,0.916,0,5,94.0,2,11.2,8.3,1,3,0,0.041,1,0,2.1
E080,5,Low,16,15,0.948,0,5,87.6,2,12.4,8.0,0,3,0,0.045,1,0,2.7
E080,6,Low,8,7,0.909,0,4,74.9,2,1.8,7.6,1,4,0,0.069,0,0,1.6
E080,7,Medium,15,10,0.732,2,3,50.0,7,55.7,11.6,2,1,0,0.209,3,2,6.0
E080,8,Medium,17,12,0.762,2,3,37.7,10,64.4,11.6,2,2,0,0.211,3,2,5.2
E080,9,Medium,9,6,0.697,1,4,46.7,6,67.5,10.7,2,1,1,0.222,2,2,4.7
E080,10,Medium,13,8,0.681,1,3,32.4,8,66.8,9.9,3,1,1,0.126,3,4,4.7
E080,11,Medium,11,8,0.755,1,2,51.7,6,72.9,10.4,4,1,1,0.162,2,4,5.2
E080,12,High,8,3,0.46,0,2,21.3,15,151.9,13.5,7,0,2,0.28,5,8,7.1
E080,13,High,9,3,0.37,1,1,19.2,18,140.9,12.8,5,0,1,0.483,4,6,7.8
E080,14,High,8,4,0.571,1,1,12.9,15,121.0,11.3,6,1,1,0.476,4,5,8.2
E080,15,High,15,6,0.432,2,2,25.6,19,161.5,11.6,6,1,1,0.478,5,6,7.7
E080,16,High,13,6,0.513,2,2,21.5,15,164.0,12.6,7,1,2,0.473,4,7,7.2
E081,1,Low,11,9,0.853,0,4,76.8,4,1.1,7.1,0,4,0,0.039,1,0,1.4
E081,2,Low,13,11,0.885,0,5,87.9,4,10.0,7.7,1,3,0,0.022,0,1,2.4
E081,3,Low,13,11,0.879,0,5,101.7,5,39.3,8.7,0,3,0,0.079,0,0,2.4
E081,4,Low,15,13,0.925,0,4,111.4,2,26.5,8.4,0,3,0,0.022,0,1,2.6
E081,5,Low,13,11,0.906,0,6,73.6,4,20.2,7.1,1,4,0,0.053,1,1,2.9
E081,6,Low,16,14,0.898,0,5,89.7,4,7.8,7.3,0,4,0,0.051,0,1,2.9
E081,7,Medium,10,6,0.699,0,4,58.4,7,47.8,11.6,2,1,1,0.118,3,4,4.1
E081,8,Medium,14,9,0.666,2,2,42.7,6,63.6,9.9,4,2,0,0.23,2,4,4.8
E081,9,Medium,10,7,0.708,1,2,38.0,13,43.2,11.7,3,2,0,0.208,3,4,5.9
E081,10,Medium,15,10,0.716,1,2,46.1,7,83.7,11.7,4,1,0,0.128,2,4,4.2
E081,11,Medium,17,12,0.725,1,2,40.7,11,59.0,10.5,4,1,0,0.134,3,3,5.7
E081,12,High,9,4,0.544,1,1,28.7,16,152.3,12.6,7,1,1,0.499,5,8,8.9
E081,13,High,14,7,0.563,3,2,15.9,14,132.4,13.6,7,0,1,0.477,6,6,9.9
E081,14,High,8,2,0.353,0,2,18.2,16,148.5,11.4,6,0,1,0.297,4,6,8.5
E081,15,High,15,5,0.35,2,1,21.6,19,118.3,11.7,5,0,1,0.498,4,8,9.5
E081,16,High,15,6,0.444,2,2,15.0,20,138.6,11.2,6,1,1,0.447,5,6,8.8
E082,1,Low,17,16,0.984,0,6,85.1,2,4.8,7.3,1,5,0,0.06,1,0,2.5
E082,2,Low,10,8,0.89,0,4,101.3,2,4.2,7.9,0,5,0,0.043,1,1,1.7
E082,3,Low,17,15,0.928,0,5,118.1,5,9.7,7.0,0,3,0,0.053,1,0,2.4
E082,4,Low,14,12,0.88,0,6,111.2,4,10.0,8.2,1,4,0,0.048,0,1,1.9
E082,5,Low,16,13,0.861,0,4,111.7,3,39.9,8.8,1,3,0,0.068,1,1,1.3
E082,6,Low,15,14,0.983,0,5,116.5,5,2.1,8.1,0,3,0,0.037,1,1,1.0
E082,7,Medium,12,9,0.801,1,2,43.5,6,85.8,9.5,3,2,0,0.174,3,2,4.7
E082,8,Medium,11,7,0.675,1,4,51.4,6,65.8,10.7,4,2,0,0.234,3,2,5.0
E082,9,Medium,13,9,0.709,1,2,35.7,11,59.0,9.6,3,1,1,0.115,2,2,4.4
E082,10,Medium,10,6,0.682,0,2,58.6,12,53.1,11.2,3,2,0,0.151,2,3,5.9
E082,11,Medium,14,9,0.689,1,3,35.6,9,48.1,10.2,3,1,1,0.218,2,2,5.4
E082,12,High,9,2,0.332,0,2,17.3,17,154.3,12.9,7,1,2,0.319,6,6,7.7
E082,13,High,15,5,0.35,1,2,16.6,14,107.7,12.0,7,0,1,0.37,4,6,9.9
E082,14,High,9,3,0.396,1,1,11.7,21,102.1,12.8,5,0,1,0.454,5,7,9.4
E082,15,High,8,3,0.415,1,2,21.4,16,116.6,13.7,6,1,2,0.339,5,6,7.8
E082,16,High,9,5,0.579,2,1,11.7,14,160.5,10.2,7,1,1,0.407,5,7,9.6
E083,1,Low,12,10,0.889,0,5,114.5,3,23.8,8.7,1,4,0,0.022,1,1,1.8
E083,2,Low,11,10,0.915,0,5,67.4,5,36.3,7.9,0,4,0,0.071,0,1,2.6
E083,3,Low,10,9,0.923,0,4,117.1,5,7.0,7.5,0,3,0,0.056,1,1,2.0
E083,4,Low,16,13,0.855,0,6,60.4,4,5.5,8.4,0,4,0,0.044,1,0,2.9
E083,5,Low,12,11,0.963,0,4,61.7,5,20.5,7.6,1,5,0,0.046,1,0,2.4
E083,6,Low,15,13,0.87,0,6,68.8,4,31.6,7.4,0,3,0,0.056,0,0,1.4
E083,7,Medium,17,13,0.816,2,3,45.3,8,58.6,9.9,3,2,0,0.209,2,2,5.6
E083,8,Medium,15,12,0.822,1,4,39.7,13,58.6,10.9,3,1,0,0.134,3,2,5.8
E083,9,Medium,17,14,0.831,2,4,44.0,9,79.9,11.4,3,2,1,0.2,3,2,4.4
E083,10,Medium,9,6,0.698,0,3,38.8,13,93.7,11.3,4,1,0,0.118,3,3,4.2
E083,11,Medium,14,10,0.768,1,2,51.1,7,62.6,11.8,4,2,1,0.135,3,4,4.3
E083,12,High,9,2,0.317,0,1,19.5,18,160.7,11.3,5,0,1,0.362,5,7,8.0
E083,13,High,16,8,0.513,2,2,13.7,21,158.8,10.2,7,1,2,0.34,4,7,9.1
E083,14,High,12,6,0.51,1,1,16.7,21,161.1,11.7,6,0,1,0.311,5,7,8.1
E083,15,High,15,8,0.553,2,1,11.6,21,127.6,10.8,7,0,1,0.272,4,5,9.1
E083,16,High,8,4,0.54,1,1,24.8,14,151.7,11.4,7,0,1,0.446,5,8,8.8
